air_carrier_id_pk,airport_code,name,city,country
539,BBX,Wings Field,Blue Bell,United States
540,BBY,Bambari Airport,Bambari,Central African Republic
541,BBZ,Zambezi Airport,Zambezi,Zambia
542,BC1,Port Harvey Water Aerodrome,Port Harvey,Canada
543,BC2,Farewell Harbour,Berry Island,Canada
544,BC3,Bliss Landing Water Aerodrome,Bliss Landing,Canada
545,BC4,Cordero Lodge Airport,Cordero Lodge,Canada
546,BC5,Dent Island Lodge,Dent Island,Canada
547,BC6,Egmont Water Aerodrome,Egmont,Canada
548,BC7,Sonora Resort,Sonora Island,Canada
549,BC8,Pacific Outback Resort,Hanson Island,Canada
550,BC9,Mink Island Water Aerodrome,Mink Island,Canada
551,BCA,Gustavo Rizo,Baracoa,Cuba
552,BCB,Virginia Tech/Montgomery Executive,Blacksburg,United States
553,BCC,Bear Creek Airport,Bear Creek,United States
554,BCD,Bacolod Airport,Bacolod,Philippines
555,BCE,Bryce Canyon Airport,Bryce Canyon,United States
556,BCH,Cakung,Baucau,Timor-Leste
557,BCI,Barcaldine Airport,Barcaldine,Australia
558,BCJ,Baca Grande,Crestone,United States
559,BCL,Barra del Colorado Airport,Barra del Colorado,Costa Rica
560,BCM,George Enescu Bacau International,Bacau,Romania
561,BCN,Barcelona Airport,Barcelona,Spain
562,BCS,Southern Seaplane,Belle Chasse,United States
563,BCT,Boca Raton Public,Boca Raton,United States
564,BCY,Bulchi Airport,Bulchi,Ethiopia
565,BDA,L. F. Wade International,Hamilton,Bermuda
566,BDB,Bundaberg Airport,Bundaberg,Australia
567,BDE,Baudette International,Baudette,United States
568,BDG,Blanding Municipal,Blanding,United States
569,BDH,Bandar Lengeh Airport,Bandar Lengeh,Iran
570,BDI,Bird Island Airport,Bird Island,Seychelles
571,BDJ,Syamsudin Noor,Bandjarmasin,Indonesia
572,BDK,Bondoukou/Soko,Bondoukou,Cote d'Ivoire
573,BDL,Bradley International,Hartford,United States
574,BDM,Bandirma Airport,Bandirma,Turkey
575,BDN,Talhar,Badin,Pakistan
576,BDO,Husein Sastranegara,Bandung,Indonesia
577,BDP,Chandragadhi,Bhadrapur/Chandragadhi,Nepal
578,BDQ,Vadodara Airport,Vadodara,India
579,BDR,Igor I Sikorsky Memorial,Bridgeport,United States
580,BDS,Brindisi Airport,Brindisi,Italy
581,BDT,Gbadolite,Bgadolite,Congo (Kinshasa)
582,BDU,Bardufoss Airport,Bardufoss,Norway
583,BDY,Bandon State,Bandon,United States
584,BE1,Steenokkerzeel Airport,Steenokkerzeel,Belgium
585,BEB,Benbecula Airport,Benbecula,United Kingdom
586,BEC,Beech Factory,Wichita,United States
587,BED,Laurence G Hanscom Field,Bedford,United States
588,BEF,Bluefields Airport,Bluefields,Nicaragua
589,BEG,Beograd,Belgrade,Serbia
590,BEH,Southwest Michigan Regional,Benton Harbor/St. Joseph,United States
591,BEI,Beica Airport,Beica,Ethiopia
592,BEL,Val de Cans International,Belem,Brazil
593,BEN,Benina International,Benghazi,Libya
594,BEO,Lake Macquarie,Newcastle,Australia
595,BER,Berlin Metropolitan Area,Berlin,Germany
596,BES,Brest Bretagne,Brest,France
597,BET,Bethel Airport,Bethel,United States
598,BEU,Bedourie North,Bedourie,Australia
599,BEV,Teyman,Beersheba,Israel
600,BEW,Beira Airport,Beira,Mozambique
601,BEY,Rafic Hariri International,Beirut,Lebanon
602,BFB,Blue Fox Bay Airport,Blue Fox Bay,United States
603,BFD,Bradford Regional,Bradford,United States
604,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,United States
605,BFG,Bullfrog Basin,Glen Canyon,United States
606,BFI,Boeing Field/King County International,Seattle,United States
607,BFK,Buckley AFB,Aurora,United States
608,BFL,Meadows Field,Bakersfield,United States
609,BFM,Mobile Downtown,Mobile,United States
610,BFN,Bram Fischer International,Bloemfontein,South Africa
611,BFO,Buffalo Range Airport,Buffalo Range,Zimbabwe
612,BFP,Beaver County,Beaver Falls,United States
613,BFQ,Bahia de Pinas Airport,Bahia de Pinas,Panama
614,BFR,Virgil I Grissom Municipal,Bedford,United States
615,BFS,Belfast Aldergrove,Belfast,United Kingdom
616,BFT,Beaufort County,Beaufort,United States
617,BG1,Graf Ingratievo Airport,Graf Ingratievo,Bulgaria
618,BGA,Palonegro,Bucaramanga,Colombia
619,BGB,Booue Airport,Booue,Gabon
620,BGD,Hutchinson County,Borger,United States
621,BGE,Decatur County Industrial Air Park,Bainbridge,United States
622,BGF,Bangui-M'Poko,Bangui,Central African Republic
623,BGH,Abbaye,Bogue,Mauritania
624,BGI,Grantley Adams International,Barbados/Bridgetown,Barbados
625,BGL,Baglung Airport,Baglung,Nepal
626,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,United States
627,BGN,Bruggen Airport,Bruggen,Germany
628,BGO,Flesland,Bergen,Norway
629,BGQ,Big Lake Airport,Big Lake,United States
630,BGR,Bangor International,Bangor,United States
631,BGS,Big Spring McMahon-Wrinkle,Big Spring,United States
632,BGT,Bagdad Airport,Bagdad,United States
633,BGU,Bangassou Airport,Bangassou,Central African Republic
634,BGW,Al Muthana,Baghdad,Iraq
635,BGX,Comandante Gustavo Kraemer,Bage,Brazil
636,BGY,Bergamo Orio Al Serio,Bergamo,Italy
637,BH1,Isa AB,Shaikh Isa,Bahrain
638,BHB,Hancock County-Bar Harbor,Bar Harbor,United States
639,BHC,Laughlin Bullhead International,Bullhead City,United States
640,BHD,Belfast City,Belfast,United Kingdom
641,BHE,Woodbourne,Blenheim,New Zealand
642,BHG,Araslaya,Brus Laguna,Honduras
643,BHH,Bisha Airport,Bisha,Saudi Arabia
644,BHI,Comandante Espora,Bahia Blanca,Argentina
645,BHJ,Bhuj Airport,Bhuj,India
646,BHK,Bukhara Airport,Bukhara,Uzbekistan
647,BHL,Bahia de Los Angeles North,Bahia de Los Angeles,Mexico
648,BHM,Birmingham-Shuttlesworth International,Birmingham,United States
649,BHN,Beihan Airport,Beihan,Yemen
650,BHO,Raja Bhoj,Bhopal,India
651,BHQ,Broken Hill Airport,Broken Hill,Australia
652,BHR,Bharatpur Airport,Bharatpur,Nepal
653,BHS,Bathurst Airport,Bathurst,Australia
654,BHT,Brighton Downs Airport,Brighton Downs,Australia
655,BHU,Bhavnagar Airport,Bhavnagar,India
656,BHV,Bahawalpur International,Bahawalpur,Pakistan
657,BHX,Birmingham Airport,Birmingham,United Kingdom
658,BHY,Beihai Airport,Beihai,China
659,BHZ,Belo Horizonte Metropolitan Area,Belo Horizonte,Brazil
660,BIA,Bastia Poretta,Bastia,France
661,BIC,Big Creek Airport,Big Creek,United States
662,BID,Block Island State,Block Island,United States
663,BIE,Beatrice Municipal,Beatrice,United States
664,BIF,Biggs AAF,El Paso,United States
665,BIG,Allen AAF,Big Delta,United States
666,BIH,Bishop Airport,Bishop,United States
667,BII,Bikini Atoll Airport,Bikini Atoll,Marshall Islands
668,BIK,Manuhua,Biak,Indonesia
669,BIL,Billings Logan International,Billings,United States
670,BIM,Bimini International,Bimini,The Bahamas
671,BIN,Bamyan Airport,Bamyan,Afghanistan
672,BIO,Bilbao Airport,Bilbao,Spain
673,BIP,Bulimba Airport,Bulimba,Australia
674,BIQ,Biarritz Pays Basque,Biarritz,France
675,BIR,Biratnagar Airport,Biratnagar,Nepal
676,BIS,Bismarck Municipal,Bismarck/Mandan,United States
677,BIV,Bria Airport,Bria,Central African Republic
678,BIX,Keesler AFB,Biloxi,United States
679,BJC,Rocky Mountain Metro,Broomfield,United States
680,BJI,Bemidji Regional,Bemidji,United States
681,BJJ,Wayne County,Wooster,United States
682,BJL,Banjul International,Banjul,The Gambia
683,BJM,Bujumbura International,Bujumbura,Burundi
684,BJR,Bahir Dar Ginbot Haya International,Bahir Dar,Ethiopia
685,BJU,Bajura Airport,Bajura,Nepal
686,BJV,Imsik,Bodrum,Turkey
687,BJX,Guanajuato International,Leon/Guanajuato,Mexico
688,BJZ,Badajoz Airport,Badajoz,Spain
689,BKC,Buckland Airport,Buckland,United States
690,BKE,Baker City Municipal,Baker,United States
691,BKF,Brooks Lake Airport,Brooks Lake,United States
692,BKG,Branson Airport,Branson,United States
693,BKH,Barking Sands PMRF,Kekaha,Kauai
694,BKI,Kota Kinabalu International,Kota Kinabalu,Malaysia
695,BKK,Suvarnabhumi International,Bangkok,Thailand
696,BKL,Burke Lakefront,Cleveland,United States
697,BKM,Bakelalan Airport,Bakelalan,Malaysia
698,BKO,Modibo Keita,Bamako,Mali
699,BKQ,Blackall Airport,Blackall,Australia
700,BKS,Fatmawati Soekarno,Bengkulu,Indonesia
701,BKU,Betioky Airport,Betioky,Madagascar
702,BKW,Raleigh County Memorial,Beckley,United States
703,BKX,Brookings Regional,Brookings,United States
704,BKY,Bukavu Kavumu,Bukavu,Congo (Kinshasa)
705,BKZ,Bukoba Airport,Bukoba,Tanzania
706,BLA,General Jose Antonio Anzoategui International,Barcelona,Venezuela
707,BLB,Albrook AFB,Balboa,Panama
708,BLC,Bali Airport,Bali,Cameroon
709,BLD,Boulder City Municipal,Boulder City,United States
710,BLE,Borlange Airport,Borlange,Sweden
711,BLF,Mercer County,Princeton/Bluefield,United States
712,BLG,Belaga Airport,Belaga,Malaysia
713,BLH,Blythe Airport,Blythe,United States
714,BLI,Bellingham International,Bellingham,United States
715,BLJ,Mostepha Ben Boulaid,Batna,Algeria
716,BLK,Blackpool Airport,Blackpool,United Kingdom
717,BLL,Billund Airport,Billund,Denmark
718,BLM,Monmouth Executive,Belmar/Farmingdale,United States
719,BLO,Blonduos Airport,Blonduos,Iceland
720,BLP,Bellavista 1,Bellavista,Peru
721,BLQ,Bologna Airport,Bologna,Italy
722,BLR,Kempegowda International,Bangalore,India
723,BLT,Blackwater Airport,Blackwater,Australia
724,BLV,Scott AFB/MidAmerica,Belleville,United States
725,BLZ,Chileka International,Blantyre,Malawi
726,BMA,Bromma,Stockholm,Sweden
727,BMB,Bumba Airport,Bumba,Congo (Kinshasa)
728,BMC,Brigham City Airport,Brigham City,United States
729,BMD,Belo Sur Tsiribihina,Belo,Madagascar
730,BME,Broome International,Broome,Australia
731,BMG,Monroe County,Bloomington,United States
732,BMH,Bomai Airport,Bomai,Papua New Guinea
733,BMI,Central Illinois Regional,Bloomington/Normal,United States
734,BMJ,Baramita Airport,Baramita,Guyana
735,BML,Berlin Regional,Berlin,United States
736,BMM,Bitam Airport,Bitam,Gabon
737,BMO,Banmaw,Bhamo,Burma
738,BMP,Brampton Island Airport,Brampton Island,Australia
739,BMV,Buon Ma Thuot,Ban Me Thout,Vietnam
740,BMW,Bordj Mokhtar,Bordj Badji Mokhtar,Algeria
741,BMX,Big Mountain AFS,Big Mountain,United States
742,BNA,Nashville International,Nashville,United States
743,BNB,Boende Airport,Boende,Congo (Kinshasa)
744,BND,Bandar Abbas International,Bandar Abbas,Iran
745,BNE,Brisbane International,Brisbane,Australia
746,BNF,Warm Spring Bay Seaplane Base,Baranof,United States
747,BNG,Banning Municipal,Banning,United States
748,BNI,Benin City Airport,Benin City,Nigeria
749,BNK,Ballina Byron Gateway,Ballina,Australia
750,BNL,Barnwell Regional,Barnwell,United States
751,BNN,Bronnoy,Bronnoysund,Norway
752,BNO,Burns Municipal,Burns,United States
753,BNS,Barinas Airport,Barinas,Venezuela
754,BNX,Banja Luka Airport,Banja Luka,Bosnia and Herzegovina
755,BNZ,Banz Airport,Banz,Papua New Guinea
756,BOA,Boma Airport,Boma,Congo (Kinshasa)
757,BOB,Bora Bora Motu Mute,Bora Bora,French Polynesia
758,BOC,Bocas del Toro International,Bocas del Toro,Panama
759,BOD,Bordeaux Merignac,Bordeaux,France
760,BOG,El Dorado International,Bogota,Colombia
761,BOH,Bournemouth Airport,Bournemouth,United Kingdom
762,BOI,Boise Air Terminal,Boise,United States
763,BOJ,Burgas Airport,Burgas,Bulgaria
764,BOK,Brookings Airport,Brookings,United States
765,BOM,Chhatrapati Shivaji International,Mumbai,India
766,BON,Flamingo International,Bonaire,Bonaire
767,BOO,Bodo Airport,Bodo,Norway
768,BOQ,Boku Airport,Boku,Papua New Guinea
769,BOR,Fontaine,Belfort,France
770,BOS,Logan International,Boston,United States
771,BOW,Bartow Municipal,Bartow,United States
772,BOX,Borroloola Airport,Borroloola,Australia
773,BOY,Bobo Dioulasso Airport,Bobo Dioulasso,Burkina Faso
774,BPH,Bislig Airport,Bislig,Philippines
775,BPI,Miley Memorial Field,Big Piney,United States
776,BPN,Sultan Aji Muhammad Sulaiman Sepinggan,Balikpapan,Indonesia
777,BPS,Porto Seguro Airport,Porto Seguro,Brazil
778,BPT,Jack Brooks Regional,Beaumont/Port Arthur,United States
779,BQA,Baler Airport,Baler,Philippines
780,BQH,Biggin Hill,London,United Kingdom
781,BQK,Brunswick Golden Isles,Brunswick,United States
782,BQN,Rafael Hernandez,Aguadilla,United States
783,BQS,Ignatyevo,Blagoveschensk,Russia
784,BQU,J. F. Mitchell,Bequia,Saint Vincent and the Grenadines
785,BQV,Bartlett Cove Seaplane Base,Bartlett Cove,United States
786,BR1,Pato Branco,Parana,Brazil
787,BR2,Costa Esmeralda,Porto Belo,Brazil
788,BRA,Barreiras Airport,Barreiras,Brazil
789,BRC,San Carlos de Bariloche Airport,San Carlos de Bariloche,Argentina
790,BRD,Brainerd Lakes Regional,Brainerd,United States
791,BRE,Bremen Airport,Bremen,Germany
792,BRG,Whitesburg Municipal,Whitesburg,United States
793,BRI,Bari Airport,Bari,Italy
794,BRK,Bourke Airport,Bourke,Australia
795,BRL,Southeast Iowa Regional,Burlington,United States
796,BRM,Barquisimeto International,Barquisimeto,Venezuela
797,BRN,Bern/Belp,Berne,Switzerland
798,BRO,Brownsville South Padre Island International,Brownsville,United States
799,BRQ,Turany,Brno,Czech Republic
800,BRR,Barra Airport,Barra,United Kingdom
801,BRS,Bristol Airport,Bristol,United Kingdom
802,BRT,Bathurst Island Airport,Bathurst Island,Australia
803,BRU,Brussels National,Brussels,Belgium
804,BRV,Bremerhaven Airport,Bremerhaven,Germany
805,BRW,Wiley Post/Will Rogers Memorial,Barrow,United States
806,BRX,Barahona Habanero,Barahona,Dominican Republic
807,BRY,Samuels Field,Bardstown,United States
808,BSA,Bosaso Airport,Bosaso,Somalia
809,BSB,Presidente Juscelino Kubitschek International,Brasilia,Brazil
810,BSD,Baoshan Airport,Baoshan,China
811,BSG,Bata Airport,Bata,Equatorial Guinea
812,BSK,Mohamed Khider,Biskra,Algeria
813,BSL,EuroAirport,Mulhouse,France
814,BSM,Austin - Bergstrom International,Austin,United States
815,BSO,Basco Airport,Basco,Philippines
816,BSQ,Bisbee Municipal,Bisbee,United States
817,BSR,Basrah International,Basra,Iraq
818,BSS,Balsas Airport,Balsas,Brazil
819,BSU,Basankusu Airport,Basankusu,Congo (Kinshasa)
820,BSW,Boswell Bay Airport,Boswell Bay,United States
821,BSZ,Bartletts Airport,Bartletts,United States
822,BTA,Bertoua Airport,Bertoua,Cameroon
823,BTC,Batticaloa Airport,Batticaloa,Sri Lanka
824,BTE,Bonthe Airport,Bonthe,Sierra Leone
825,BTH,Batu Besar Airport,Batu Besar,Indonesia
826,BTI,Barter Island Airport,Barter Island,United States
827,BTJ,Sultan Iskandar Muda,Banda Aceh,Indonesia
828,BTK,Bratsk Airport,Bratsk,Russia
829,BTL,W K Kellogg,Battle Creek,United States
830,BTM,Bert Mooney,Butte,United States
831,BTP,Pittsburgh Butler Regional,Butler,United States
832,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,United States
833,BTS,M R Stefanik,Bratislava,Slovakia
834,BTT,Bettles Airport,Bettles,United States
835,BTU,Bintulu Airport,Bintulu,Malaysia
836,BTV,Burlington International,Burlington,United States
837,BTY,Beatty Airport,Beatty,United States
838,BTZ,Bursa Airport,Bursa,Turkey
839,BUA,Buka,Buka Islands,Papua New Guinea
840,BUC,Burketown Airport,Burketown,Australia
841,BUD,Budapest Liszt Ferenc International,Budapest,Hungary
842,BUE,Buenos Aires Metropolitan Area,Buenos Aires,Argentina
843,BUF,Buffalo Niagara International,Buffalo,United States
844,BUG,17 de Setembro,Benguela,Angola
845,BUH,Bucharest Metropolitan Area,Bucharest,Romania
846,BUL,Bulolo Airport,Bulolo,Papua New Guinea
847,BUM,Butler Memorial,Butler,United States
848,BUN,Gerardo Tobar Lopez,Buenaventura,Colombia
849,BUO,Burao Airport,Burao,Somalia
850,BUQ,J. M. Nkomo International,Bulawayo,Zimbabwe
851,BUR,Bob Hope,Burbank,United States
852,BUS,Batumi Airport,Batumi,Georgia
853,BUU,Buyo Airport,Buyo,Cote d'Ivoire
854,BUV,Bella Union Airport,Bella Union,Uruguay
855,BUX,Bunia Airport,Bunia,Congo (Kinshasa)
856,BUY,Bunbury Airport,Bunbury,Australia
857,BUZ,Bushehr Airport,Bushehr,Iran
858,BVA,Beauvais Tille,Beauvais,France
859,BVB,Atlas Brasil Cantanhede,Boa Vista,Brazil
860,BVD,Beaver Inlet Seaport,Beaver Inlet,United States
861,BVI,Birdsville Airport,Birdsville,Australia
862,BVO,Bartlesville Municipal,Bartlesville,United States
863,BVR,Beaver Island,St. James,United States
864,BVU,Beluga Airport,Beluga,United States
865,BVX,Batesville Regional,Batesville,United States
866,BVY,Beverly Regional,Beverly,United States
867,BW1,Thebephatshwa,Tebepahwa,Botswana
868,BWA,Gautam Buddha,Bhairawa,Nepal
869,BWC,Brawley Municipal,Brawley,United States
870,BWD,Brownwood Regional,Brownwood,United States
871,BWE,Braunschweig/Wolfsburg,Braunschweig,Germany
872,BWG,Bowling Green-Warren County Regional,Bowling Green,United States
873,BWH,Butterworth Airport,Butterworth,Malaysia
874,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,United States
875,BWJ,Bawan Airport,Bawan,Papua New Guinea
876,BWM,Bowman Municipal,Bowman,United States
877,BWN,Brunei International,Bandar Seri Begawan,Brunei
878,BWS,Blaine Municipal,Blaine,United States
879,BWT,Wynyard,Burnie,Australia
880,BWY,RAF Bentwaters,Woodbridge,United Kingdom
881,BXC,Sheraton Inn Heliport,Boxborough,United States
882,BXD,Bade Airport,Bade,Indonesia
883,BXE,Bakel Airport,Bakel,Senegal
884,BXO,Bissau Airport,Bissau,Guinea-Bissau
885,BXS,Borrego Valley,Borrego Springs,United States
886,BXU,Bancasi,Butuan,Philippines
887,BYA,Boundary Airport,Boundary,United States
888,BYC,Yacuiba Airport,Yacuiba,Bolivia
889,BYF,Albert Bray,Albert,France
890,BYG,Johnson County,Buffalo,United States
891,BYH,Arkansas International,Blytheville,United States
892,BYI,Burley Municipal,Burley/Rupert,United States
893,BYK,Bouake Airport,Bouake,Cote d'Ivoire
894,BYN,Bayankhongor Airport,Bayankhongor,Mongolia
895,BYT,Bantry Airport,Bantry,Ireland
896,BYU,Bayreuth Airport,Bayreuth,Germany
897,BYW,Blakely Island Airport,Blakely Island,United States
898,BZA,Bonanza Airport,Bonanza,Nicaragua
899,BZE,Philip S. W. Goldson International,Belize City,Belize
900,BZG,Szwederowo,Bydgoszcz,Poland
901,BZI,Balikesir Airport,Balikesir,Turkey
902,BZN,Bozeman Yellowstone International,Bozeman,United States
903,BZO,Bolzano Airport,Bolzano,Italy
904,BZR,Beziers Vias,Beziers,France
905,BZS,Buzzards Point Seaplane Base,Washington,United States
906,BZT,Eagle Air Park,Brazoria,United States
907,BZV,Maya Maya,Brazzaville,Congo (Brazaville)
908,BZZ,Brize Norton Airport,Brize Norton,United Kingdom
909,C01,Camarillo Airport,Camarillo,United States
910,C02,Bakersfield Municipal,Bakersfield,United States
911,C1A,Del Mar Farms,Patterson,United States
912,CA1,Koala Mine Airport,Koala Mine,Canada
913,CA2,Lake Simcoe Airport,Lake Simcoe,Canada
914,CA3,Thetford Mines Airport,Thetford Mines,Canada
915,CA4,Pelee Island Airport,Pelee Island,Canada
916,CA5,Calgary Springbank,Calgary,Canada
917,CA6,Chemehuevi Valley Airport,Chemehuevi Valley,United States
918,CA7,Tracy Municipal,Tracy,United States
919,CA9,Steep Island Lodge,Steep Island,Canada
920,CAB,Cabinda Airport,Cabinda,Angola
921,CAC,Coronel Adalberto Mendes Da Silva,Cascavel,Brazil
922,CAD,Wexford County,Cadillac,United States
923,CAE,Columbia Metropolitan,Columbia,United States
924,CAF,Carauari Airport,Carauari,Brazil
925,CAG,Elmas,Cagliari,Italy
926,CAH,Ca Mau Airport,Ca Mau,Vietnam
927,CAI,Cairo International,Cairo,Egypt
928,CAJ,Canaima Airport,Canaima,Venezuela
929,CAK,Akron-Canton Regional,Akron,United States
930,CAL,Campbeltown Airport,Campbeltown,United Kingdom
931,CAM,Choreti,Camiri,Bolivia
932,CAN,Baiyun International,Guangzhou,China
933,CAP,Cap-Haitien International,Cap-Haitien,Haiti
934,CAR,Caribou Municipal,Caribou,United States
935,CAS,Anfa,Casablanca,Morocco
